ALT,ALP,AST,ALB,LDH,CK,CK MB,ALDO,CREA,P,CO2,AMM,NA/K,New_category,JB_category,Month
3.907073643,539.39,160.746851,16.59,880.53,173.8,388.8,2.41,68.46,3.9,8.4,724.73,65.96610169,HEALTHY,HEALTHY,May
3.907073643,856.43,37.3,17.88,2821.08,2231.3,4371.6,10.69,96.49,6.28,7.62,909.14,66.48275862,HEALTHY,HEALTHY,May
3.907073643,849.8,160.746851,14.37,818.1,14.1,66.4,1.73,31.29,4.76,7.83,732.6,65.91471215,HEALTHY,HEALTHY,May
3.907073643,574.27,2.69,14.59,482.535,56.4,66.4,3.1,28.69,4,8.9,520.89,73.93882353,HEALTHY,HEALTHY,May
3.907073643,379.3,7.2,14.85,708.84,70.5,142.2,1.03,71.06,5.08,7.12,903.97,69.36160714,HEALTHY,HEALTHY,May
3.907073643,495.09,83.08,16.45,2527.14,1662.9,3271.6,87.28,44.99,5.96,8.97,881.11,63.44558522,HEALTHY,HEALTHY,May
3.907073643,760.17,20.53,15.66,2527.14,347.6,654.4,12.76,34.55,4.92,8.4,909.38,67.48583878,HEALTHY,HEALTHY,May
3.907073643,656.58,46.32,18.39,1913.235,2640,4940.6,9.31,103.01,5.14,7.26,533.43,71.69014085,HEALTHY,HEALTHY,May
3.907073643,721.1,7.42,15.86,1569.87,244.3,407.8,6.55,49.55,4.2,7.54,794.8,67.60086768,HEALTHY,HEALTHY,May
3.907073643,793.3,19.24,18.59,1478.82,808,1394,4.48,61.94,5.14,5.61,582.36,68.19340659,HEALTHY,HEALTHY,May
3.907073643,589.61,42.67,17.91,901.335,2640,5244,9.31,31.95,3.98,7.83,472.7,75.01222494,HEALTHY,HEALTHY,May
3.907073643,878.4,30.63,17.58,2605.17,1540.8,2854.4,7.93,95.19,6.64,6.9,923.64,67.69196429,HEALTHY,HEALTHY,May
3.907073643,448.01,17.95,16.91,1096.44,516.7,957.8,8.63,53.46,5.4,5.83,745.38,63.4805726,HEALTHY,HEALTHY,May
3.907073643,600.08,24.83,18.96,2225.385,1479.7,2892.2,21.04,122.57,5.9,6.11,934.22,59.53009709,HEALTHY,HEALTHY,May
3.907073643,432.66,14.94,12.68,550.17,14.1,28.4,82.38385356,24.77,4.9,7.9,857.99,66.36363636,HEALTHY,HEALTHY,April
3.907073643,968.39,60.3,15.74,381.09,535.5,976.8,0.34,64.54,5.36,8.97,577.94,80.63324538,HEALTHY,HEALTHY,April
3.907073643,928.98,19.45,17.18,693.24,634.2,1204.4,1.73,82.8,6.96,8.19,841.52,68.40089087,HEALTHY,HEALTHY,April
3.907073643,646.81,17.73,13.74,714.045,108,275,3.1,67.15,5.26,8.33,714.16,67.02857143,HEALTHY,HEALTHY,April
3.907073643,819.11,8.28,16.41,300.45,155,294,82.38385356,57.37,5.06,8.69,710.96,70.87727273,HEALTHY,HEALTHY,April
3.907073643,660.76,2.04,16.67,789.48,371.1,768.2,82.38385356,104.97,5.52,8.05,766.28,68.9954955,HEALTHY,HEALTHY,April
3.907073643,707.15,6.13,15.72,534.555,51.7,123.2,82.38385356,52.16,5.86,10.19,913.56,73.98543689,HEALTHY,HEALTHY,April
3.907073643,834.8,160.746851,15.96,391.485,136.2,256,0.34,47.59,6.34,9.05,1057.4,63.72972973,HEALTHY,HEALTHY,April
3.907073643,791.9,13.01,16.2,565.77,258.4,540.6,7.25,105.62,5.9,10.41,697.68,61.81963928,HEALTHY,HEALTHY,April
3.907073643,641.93,160.746851,14.71,747.87,65.8,85.4,82.38385356,58.02,5.2,11.12,729.4,71.68372093,HEALTHY,HEALTHY,April
3.86,736.45,14.29,13.6,492.945,28.2,66.4,2.41,148,8.16,9.9,1104.12,60.58661417,HEALTHY,HEALTHY,April
3.907073643,908.4,20.1,16.18,399.3,389.9,692.2,2.41,61.28,7.68,6.9,1065.76,59.4,HEALTHY,HEALTHY,April
3.907073643,569.73,30.42,15.95,357.675,657.6,1014.6,2.41,50.85,6,8.33,789.64,68.51416122,HEALTHY,HEALTHY,April
3.907073643,786.32,160.746851,17.02,3065.595,601.3,1033.6,7.25,73.67,8.14,7.83,1056.42,59.5620155,HEALTHY,HEALTHY,April
3.907073643,1125.69,45.46,18.05,901.335,2358.1,4314.6,9.31,61.28,6.24,8.19,892.17,63.28979592,HEALTHY,HEALTHY,April
3.907073643,769.58,19.88,15.27,399.3,131.5,256,3.8,63.24,7.24,7.4,1107.07,62.07495069,HEALTHY,HEALTHY,April
9,1000.48,10,16.9,888.33,1197.8,1868.2,9.31,122.57,7.96,7.26,1094.78,59.47859922,HEALTHY,HEALTHY,April
3.907073643,626.93,160.746851,13.09,373.29,28.2,66.4,0.34,75.63,6.7,8.4,1104.61,56.47619048,HEALTHY,HEALTHY,April
3.39,589.96,160.746851,15.63,487.74,352.3,787,12.76,142.13,8.02,7.62,1159.69,57.72519084,HEALTHY,HEALTHY,April
3.907073643,843.52,160.746851,15.53,399.3,150.3,275,2.41,92.58,8.02,5.76,1234.19,56.40441176,HEALTHY,HEALTHY,April
0.35,576.71,4.19,16.96,877.935,220.8,445.6,0.34,78.24,8.64,6.9,1475.15,28.08751139,HEALTHY,HEALTHY,July
0.35,472.42,14.94,16.2,2691.015,906.6,1545.8,16.21,149.95,10.14,7.19,1779.3,17.11030741,HEALTHY,HEALTHY,July
2.92,764.35,88.03,18.88,3151.44,3509,6514.8,141.11,41.73,6.24,6.69,1316.81,51.89785832,HEALTHY,HEALTHY,July
3.907073643,480.1,16.23,17,2032.89,4.7,1621.6,22.43,97.79,8.82,5.69,1491.38,18.21223471,HEALTHY,HEALTHY,July
3.907073643,414.52,16.66,16.61,846.72,446.3,806,21.04,59.33,5.16,5.97,1125.51,18.80979284,HEALTHY,HEALTHY,July
3.907073643,693.55,47.4,19.58,3395.955,3147.3,5794,52.09,120.61,9.3,6.76,1531.7,38.32068543,HEALTHY,HEALTHY,July
3.62,281.99,160.746851,26.38,2386.665,159.7,294,82.38385356,86.71,10.44,3.75,1648,20.30463576,HEALTHY,HEALTHY,July
3.907073643,616.82,58.15,17.61,1143.255,2954.7,5338.8,30.01,114.75,8.68,6.69,1399.67,32.9583778,HEALTHY,HEALTHY,July
4.56,422.9,20.96,15.34,3263.295,108,180.2,12.07,25.43,8.46,6.47,1653.41,25.23557692,HEALTHY,HEALTHY,July
0.1,619.5642319,160.746851,15.14900298,3328.35,7375,13570,82.38385356,46.88323964,6.334117647,9.082255521,907.3994793,92.1584341,HEALTHY,HEALTHY,August
2.9,1042.3,135.5,19.2,2025.15,5035.7,11294,110.7,34.6,11.8,6.5,2252.1,26.84345595,HEALTHY,HEALTHY,August
3.907073643,838.3,76.2,21.1,3357,5683.9,13171.6,82.38385356,100.4,11.88,9.082255521,2380,29.26237162,HEALTHY,HEALTHY,August
0.4,1005,253.1,19.9,58.5,13383,32289,502.7,26.7,11.96,6.7,2345.3,23.04380104,HEALTHY,HEALTHY,August
3.4,994.9,74.5,19.2,2813.25,5373.9,9492.4,82.38385356,34.6,6.334117647,9.082255521,907.3994793,35.55555556,HEALTHY,HEALTHY,August
1.1,911.2,184.3,19.3,3341.4,6956.9,12033.8,157.7,27.4,11.56,7.9,2271.6,40.1011378,HEALTHY,HEALTHY,August
1.3,659.4,103.9,17.3,425.25,3471.4,7273.4,82.38385356,33.2,10.62,5.7,2256.8,44.85955056,HEALTHY,HEALTHY,August
3.907073643,985.8,66.7,18.8,838.95,2701,4561.2,15.5,41.1,11.18,7.4,2230.2,38.64570738,HEALTHY,HEALTHY,August
3.907073643,619.5642319,160.746851,15.14900298,779.357182,2050.989893,3554.934874,82.38385356,46.88323964,6.334117647,9.082255521,907.3994793,92.1584341,HEALTHY,HEALTHY,August
3.907073643,758.4,73.4,19.1,1650.45,2142,4371.6,35.5,23.5,10.36,3.8,2024.9,47.99401198,HEALTHY,HEALTHY,August
2.2,550.2,68.5,15.8,1047,206.7,464.6,8.6,21.5,7.88,4.3,1651.4,28.82406563,HEALTHY,HEALTHY,July
2.7,377.6,160.746851,12.3,1036.65,18.8,66.4,3.1,67.8,8.86,2.5,1700.6,61.1328125,HEALTHY,HEALTHY,July
3.907073643,525.8,160.746851,15.3,2888.7,108,180.2,3.1,57.4,9.02,3.3,1975,57.45916515,HEALTHY,HEALTHY,July
0.1,518.5,10.9,16.4,1398.15,192.6,350.8,10,46.9,5.52,3.5,1493.8,29.8222638,HEALTHY,HEALTHY,July
1.1,235.3,22.7,11.4,396.75,2050.989893,28.4,4.5,30.6,4.48,5.3,1022.2,36.33149171,HEALTHY,HEALTHY,July
1.5,477.7,2.7,16.1,1393.05,122.1,218.2,6.6,46.3,9.02,5.4,1723,62.35756385,HEALTHY,HEALTHY,July
3.907073643,586.5,45.7,18.1,2071.95,258.4,426.8,8.6,49.5,7.84,2.8,1884.8,41.83462532,HEALTHY,HEALTHY,July
0.4,472.8,160.746851,13.6,898.8,28.2,85.4,82.38385356,68.5,9.32,4.5,1944.5,39.79591837,HEALTHY,HEALTHY,July
3.9,659,23.3,17.6,994.95,2724.5,5775,15.5,97.1,7,3.5,1502.4,27.83856502,HEALTHY,HEALTHY,July
1.5,381.4,2.7,14.4,1525.65,37.6,104.4,3.1,15.6,9.42,3.4,1957.3,34.11134904,HEALTHY,HEALTHY,July
3.907073643,604.6,22.9,17.4,661.95,361.7,559.4,82.38385356,41.1,6.24,6.8,934.5,69.08296943,HEALTHY,HEALTHY,June
3.907073643,828.9,7.2,19.2,282.3,737.5,1375,82.38385356,29.3,4.84,6.9,639.7,69.58424508,HEALTHY,HEALTHY,June
3.907073643,788.1,14.7,19.2,859.65,3166.1,7197.4,3.8,65.8,5.52,7.1,692.3,68.90829694,HEALTHY,HEALTHY,June
3.907073643,655.5,84.4,18.6,867.45,699.9,1375,3.8,41.1,4.54,6.5,716.4,63.65461847,HEALTHY,HEALTHY,June
3.907073643,424.3,29.6,15.5,583.95,75.2,123.2,82.38385356,20.9,4,6.8,713.2,73.73549884,HEALTHY,HEALTHY,June
2.7,481.5,58.8,13.9,1419,23.5,28.4,11.4,20.2,3.84,8.8,944.1,51.1844078,HEALTHY,HEALTHY,June
3.907073643,566.2,7.2,16.7,401.85,183.2,313,82.38385356,25.4,5.1,7.5,512.5,73.16513761,HEALTHY,HEALTHY,June
3.907073643,811.4,102.2,19.4,495.6,1216.6,2399.2,82.38385356,43.7,4.86,7.5,761.4,70.45248869,HEALTHY,HEALTHY,June
3.907073643,729.8,13.7,19.6,383.7,1197.8,2114.6,2.4,42.4,5.66,5.8,653.2,67.751606,HEALTHY,HEALTHY,June
3.907073643,781.4,7.6,18.7,604.8,1268.3,2323.2,3.8,91.9,6.84,3.3,908.4,64.34077079,HEALTHY,HEALTHY,June
3.907073643,910.1,12.1,17.3,490.35,530.8,882,1.7,66.5,6.28,6.7,1120.1,62.68537074,HEALTHY,HEALTHY,June
1.8,285.5,54.7,9.6,1754.55,2050.989893,28.4,106.6,15.6,6.22,7,922.2,33.28258801,HEALTHY,HEALTHY,June
3.907073643,727.7,7.2,14,438.3,164.4,331.8,82.38385356,22.8,4.46,8,516.7,73.52112676,HEALTHY,HEALTHY,June
3.907073643,1104.8,21.8,16.2,974.25,328.8,616.4,82.38385356,29.3,6.18,5.9,1072.2,50.4516129,HEALTHY,HEALTHY,June
3.907073643,555.8,160.746851,16.2,329.1,75.2,104.4,82.38385356,33.9,4.2,7.4,693.7,71.60997732,HEALTHY,HEALTHY,June
3.907073643,767.5,28.3,19.1,339.45,1836.7,3025,6.6,36.5,5.22,8.8,778.6,66.07068607,HEALTHY,HEALTHY,June
3.907073643,834.1,46.8,17.9,591.75,1320,2380.2,4.5,18.9,2.56,7.9,762.6,63.86317907,HEALTHY,HEALTHY,June
3.907073643,721.8,21.6,16.1,342,310,445.6,82.38385356,31.3,5.58,7.3,1093.5,59.6969697,HEALTHY,HEALTHY,June
3.907073643,950.6,11.1,18.7,461.7,652.9,1185.4,82.38385356,30,4.36,7.5,877.7,63.05220884,HEALTHY,HEALTHY,June
3.907073643,612.6,1.2,17.3,391.5,629.5,1185.4,2.4,25.4,5.02,7,909.1,62.265625,HEALTHY,HEALTHY,June
3.907073643,756,27.8,17.8,391.5,516.7,957.8,0.3,24.1,4.96,9.1,900.3,60.62256809,HEALTHY,HEALTHY,June
3.907073643,558.6,10.9,16.7,417.45,187.9,28.4,4.5,71.7,6.54,6.5,1016.1,60.03913894,HEALTHY,HEALTHY,June
3.907073643,598,63.7,18.2,786.9,1310.6,2171.6,10.7,67.8,5.34,8.2,675.1,63.69294606,HEALTHY,HEALTHY,June
3.907073643,738.5,47.2,19.5,469.5,3311.7,5244,5.9,56.1,5.08,8,541.1,68.2788671,HEALTHY,HEALTHY,June
3.907073643,341.3,160.746851,14,271.8,2050.989893,66.4,82.38385356,25.4,5.96,9.5,788.2,70.53811659,HEALTHY,HEALTHY,June
3.907073643,551.6,160.746851,17.5,399.3,389.9,692.2,6.6,47.6,4.94,7.7,669.9,66.16033755,HEALTHY,HEALTHY,June
3.907073643,875.6,53.8,19.9,531.9,4664.6,10402.6,5.2,45.6,5.4,6.5,594.2,413.8666667,HEALTHY,HEALTHY,June
3.907073643,646.1,9.1,16.3,373.35,155,275,82.38385356,53.5,5.9,8,909.6,73.0952381,HEALTHY,HEALTHY,June
3.907073643,662.2,49.3,17.5,661.95,7065,11407.8,16.2,43,5.98,7.4,674.8,69.030837,HEALTHY,HEALTHY,June
3.907073643,586.1,4.6,18.8,3458.4,4537.7,8126.8,23.1,91.3,11.92,3.6,2038.7,23.63354037,HEALTHY,HEALTHY,July
3.907073643,521.3,24.4,16.8,2077.05,1686.4,2683.6,7.9,58.7,10.4,9.2,1882.8,26.08695652,HEALTHY,HEALTHY,July
3.907073643,630.8,15.2,16.6,3364.8,2846.7,5092.2,16.2,72.4,11.34,7,1890.7,27.54068716,HEALTHY,HEALTHY,July
1.5,547.7,85.6,14.9,2279.6,1444.32,2393.94,5.7,35.2,8.57,1.8,1247.3,90.75675676,Gill_issues,UNHEALTHY,July
0.5,577,90.8,15.00353293,1840.200152,2206.08,3829.68,201.4208609,38.01178571,5.900787879,7.935244755,832.7993293,73.109515,Gill_issues,UNHEALTHY,July
9.952152778,766.2,83.1,14.5,2494.8,1465.92,2406.18,3.9,43.2,5.900787879,7.935244755,832.7993293,73.76106195,Gill_issues,UNHEALTHY,July
5.3,565.4,397.2,14.4,2548,11107.2,18612.8,295.4,24.3,7.74,5.3,1259.8,115.6589147,Gill_issues,UNHEALTHY,July
2.8,449,336.9,13.7,2324.3,12792,24449.6,387.2,25,7.2,4.8,1089.7,115.7251908,Gill_issues,UNHEALTHY,July
1.8,809,264.7,14.9,2633.3,10089.6,18694.4,319.7,22.9,7.87,6.6,1392.2,83.07692308,Gill_issues,UNHEALTHY,July
1.5,662.9,257.9,15.9,1016.2,6907.2,10306.4,106.4,22.9,7.96,3,1269.3,79.47643979,Gill_issues,UNHEALTHY,July
0.8,606.6,181.7,12.5,345.1,4147.2,6204.2,33.5,19.2,7.14,7.5,1075.1,119.6875,Gill_issues,UNHEALTHY,July
2.8,478.6,60,19,1152.6,19.2,40.8,0.7,113.6,8.45,7.935244755,1109.9,21.46052632,Gill_issues,UNHEALTHY,August
1.8,781.6,167.6,18.2,2396.8,14.4,40.8,2,28.7,8.59,7.935244755,961.4,39.11057692,Gill_issues,UNHEALTHY,August
0.5,411,400.6,16.3,21.3,8424,14286,288.7,48.3,8.74,5.7,1480.8,26.13598673,Gill_issues,UNHEALTHY,August
9.952152778,507.5,108.3,13.8,2083.6,489.6,755.2,60.5,22.9,7.91,2.7,1251.6,33.9869281,Gill_issues,UNHEALTHY,August
9.952152778,487.9,83.9,13.4,1512.6,163.2,306.2,39.4,22.9,7.09,4.2,1051.7,44.48863636,Gill_issues,UNHEALTHY,August
10,676.7,359.8,19.7,10.7,13080,14531,421.9,49.7,9.04,7.935244755,1059.3,47.22222222,Gill_issues,UNHEALTHY,September
5,585.7,435.7,16.7,549.7,3801.6,2979.6,74.5,24.3,5.81,7.935244755,466.7,109.0344828,Gill_issues,UNHEALTHY,September
3.3,670,380.2,21.2,1141.9,2448,3694,246.8,36.7,9.39,7.935244755,972.4,49.44615385,Gill_issues,UNHEALTHY,September
2.8,617.9,262.4,19.3,2294.5,297.6,449,63.7,28,8.35,7.935244755,832.7993293,44.80446927,Gill_issues,UNHEALTHY,September
2.5,476.6,423.7,19.7,2616.2,6182.4,9490,201.4208609,31.6,5.77,7.935244755,491.4,97.60736196,Gill_issues,UNHEALTHY,September
0.5,475,235.8,18.9,1231.4,3278.4,5245,45.2,28,5.9,7.935244755,424.3,102.0512821,Gill_issues,UNHEALTHY,September
3.3,400.7,281.2,14.3,2392.5,3682.08,7178.76,97.4,21.4,4.89,5.1,648.9,83.86934673,Gill_issues,UNHEALTHY,September
1,336.4,237.7,14.6,1297.5,3697.92,6783.84,201.4208609,20,5.6,7.935244755,808.2,67.73279352,Gill_issues,UNHEALTHY,September
17.1,369.2,175.9,15.2,1642.6,3834.72,6891,71.2,45.4,6.37,2.5,1833,100.8433735,Gill_issues,UNHEALTHY,August
15.6,655.5,313.6,15.7,389.9,6955.555541,15557.55,61.1,30.1,6.41,2.2,950.6,129.921875,Gill_issues,UNHEALTHY,August
11.8,603.7,150.5,16.5,1050.3,2977.92,5139.93,201.4208609,35.9,5.83,3.3,1070.8,134.24,Gill_issues,UNHEALTHY,August
1.8,506.9,268.9,15.7,2548,4386.24,8256.33,77.2,44.7,6.26,3.6,1776,102.1212121,Gill_issues,UNHEALTHY,August
9.952152778,353.1,106.8,14.3,1171.8,2623.68,4448.07,49.2,20,6.51,6.9,1040.9,96.19318182,Gill_issues,UNHEALTHY,September
9.952152778,586.4264706,218.5961212,15.00353293,1840.200152,6955.555541,17499.4444,201.4208609,38.01178571,5.900787879,7.935244755,832.7993293,73.109515,Gill_issues,UNHEALTHY,September
8.8,288.1,248.9,14.7,694.5,11059.2,17694.4,173,21.4,5.02,6.1,873.3,72.07373272,Gill_issues,UNHEALTHY,September
6,413.9,218.5961212,15.00353293,1840.200152,6955.555541,17499.4444,201.4208609,38.01178571,5.900787879,7.935244755,832.7993293,73.109515,Gill_issues,UNHEALTHY,September
3.5,908,430.1,18.2,1689.5,14121.6,22204.6,294.1,24.3,7.24,8.7,958.1,75.51219512,Gill_issues,UNHEALTHY,September
2.3,602.1,403.9,17.1,728.6,6955.555541,62797.6,370.6,32.3,7.26,5.6,1373,49.61783439,Gill_issues,UNHEALTHY,September
1.5,384,281.6,17.1,720.1,4910.4,7877.8,120.4,25,5.65,6.6,1025.6,79.33333333,Gill_issues,UNHEALTHY,September
0.8,481.8,228.1,20,1642.6,3340.8,4632.8,78.5,30.1,9.22,7.935244755,701.6,73.66515837,Gill_issues,UNHEALTHY,September
2.8,467.6,316.5,13.9,1476.4,4760.64,9165.54,177.3,22.9,5.77,7.6,768.2,101.5243902,Gill_issues,UNHEALTHY,September
1,554.5,219,13.8,432.5,6955.555541,16276.95,112.9,46.1,5.57,5.1,956.9,111.9463087,Gill_issues,UNHEALTHY,September
9.952152778,472.8,136.8,13.4,1186.7,456.48,734.7,46.9,18.5,4.48,3.2,434.8,91,Gill_issues,UNHEALTHY,October
14.1,389.8,262.9,13.6,2878.3,1041.12,1594.95,164.9,17.8,4.01,2.5,464.8,45.77903683,Gill_issues,UNHEALTHY,November
17.6,504,326.1,9.8,2268.9,46.08,88.77,171.2,19.2,4.34,13.4,709,45.03957784,Gill_issues,UNHEALTHY,November
10.3,593.1,338.2,16.6,274.8,32760,25589.43,646.6,35.9,4.65,7.6,333.1,194.6835443,Gill_issues,UNHEALTHY,November
6,664.2,367.9,18.5,2592.8,17640,17060.64,575.1,27.2,5.7,3.2,645.3,117.1212121,Gill_issues,UNHEALTHY,November
4.8,615.9,397,15.6,236.5,5587.2,12777.87,258.7,22.1,5.68,4.2,836.4,119.379845,Gill_issues,UNHEALTHY,November
47.5,661.2,218.5961212,18.4,3486.45,6955.555541,17499.4444,499.2,42.8,4.24,7.3,709.5,93.63095238,Gill_issues,UNHEALTHY,December
19.8,443.3,212.7,16.3,3915.45,38059.2,17499.4444,30.5,142.6,5.5,5.2,880.5,62.53829322,Gill_issues,UNHEALTHY,December
9.3,620.2,246.4,13.7,3407.25,15715.2,17499.4444,268.6,36.4,3.26,5.5,469.4,84.28985507,Gill_issues,UNHEALTHY,December
7,823.5,152.6,11.6,2928.75,1785.6,17499.4444,5.7,162.4,7.98,7.935244755,1150.5,61.37044968,Gill_issues,UNHEALTHY,December
4.8,578,20.3,10.6,4232.25,48,17499.4444,3.5,122.1,6.8,4.2,1067.7,66.17169374,Gill_issues,UNHEALTHY,December
4,572.7,365.8,13.5,2275.35,6955.555541,17499.4444,21.3,52.7,3.18,9.9,368.7,82.15909091,Gill_issues,UNHEALTHY,December
2,949.6,325.7,15.4,3938.55,17731.2,17499.4444,65.6,79.6,5.58,5.1,1050.8,60.08298755,Gill_issues,UNHEALTHY,December
1.8,380.4,341.9,11.8,1859.55,134.4,17499.4444,201.4208609,41.4,4.72,6.2,742.4,83.17919075,Gill_issues,UNHEALTHY,December
1,960.2,302.4,14.1,1331.55,2923.2,17499.4444,201.4208609,44.9,6.22,8,1097.9,70.48780488,Gill_issues,UNHEALTHY,December
0.5,702.4,375.2,14.5,2047.65,624,17499.4444,201.4208609,36.4,5.54,6.5,920.6,77.67567568,Gill_issues,UNHEALTHY,December
9.952152778,807.5,200,15.1,1945.35,3278.4,17499.4444,12.7,27.2,4.14,8.1,775.1,71.46401985,Gill_issues,UNHEALTHY,December
9.952152778,754,111.6,11.8,2074.05,244.8,17499.4444,201.4208609,94.5,5.8,8.8,882.8,75.70291777,Gill_issues,UNHEALTHY,December
11.1,592.6,24,12.5,1395.45,43.2,17499.4444,0.3,35,3.44,7.7,528.8,78.67403315,Gill_issues,UNHEALTHY,December
7.5,572.3,275.8,17.2,148.05,16756.8,17499.4444,127.2,40.7,4.78,7.8,612.5,86.16314199,Gill_issues,UNHEALTHY,December
6.8,656.5,264.9,14.3,2485.35,9542.4,17499.4444,54.3,20.9,3.76,13,750.9,67.01176471,Gill_issues,UNHEALTHY,December
3,937.3,371.2,15.5,1729.35,12249.6,17499.4444,17,20.2,4.1,7.2,638.2,68.48192771,Gill_issues,UNHEALTHY,December
2,473.5,346.9,12.7,3427.2,4780.8,17499.4444,14.9,19.5,3.62,5.8,346.5,80.56497175,Gill_issues,UNHEALTHY,December
1,529.1,151.3,14.1,1556.1,2985.6,17499.4444,3.5,93.8,4.14,8.3,558.4,51.61172161,Gill_issues,UNHEALTHY,December
0.5,488.8,40.7,13,2787.75,321.6,17499.4444,3.5,36.4,3.98,6.8,565.2,79.83286908,Gill_issues,UNHEALTHY,December
0.3,536.7,305.1,16.3,2753.1,13171.2,17499.4444,35.4,54.1,4.18,7.9,541.7,76.83646113,Gill_issues,UNHEALTHY,December
0.3,635.9,73.7,14.2,2753.1,1243.2,17499.4444,3.5,46.4,4.4,4.9,615.8,80.22222222,Gill_issues,UNHEALTHY,December
0.3,520.1,51.5,14.9,2800.35,897.6,17499.4444,10,74,4.18,9,822.7,68.80195599,Gill_issues,UNHEALTHY,December
9.952152778,357.1,100.4,13.8,1704.15,2587.2,17499.4444,5.1,20.9,3.36,5.4,433.3,88.63354037,Gill_issues,UNHEALTHY,December
9.952152778,317.2,230.2,13.6,2198.7,220.8,17499.4444,3,71.8,3.22,6,499.6,64.76190476,Gill_issues,UNHEALTHY,December
9.952152778,363.1,98.9,12.5,1033.2,72,17499.4444,1.3,21.6,3.72,6.7,733.7,71.81818182,Gill_issues,UNHEALTHY,December
9.952152778,500.1,140.9,14.4,1565.55,14.4,17499.4444,4.1,40,3.26,8.6,728.7,70.66997519,Gill_issues,UNHEALTHY,December
9.952152778,886.7,329.2,17.5,1840.200152,5870.4,17499.4444,13.8,44.9,9.96,7.4,1797.2,40.3125,Gill_issues,UNHEALTHY,February
9.952152778,1017.4,114.7,14.8,3615.15,1862.4,17499.4444,0.3,32.2,8.34,6.5,1543.4,60.76109937,Gill_issues,UNHEALTHY,February
9.952152778,680.8,116.2,12.4,1087.35,57.6,17499.4444,201.4208609,31.5,6.54,7.6,1651.3,44.9691358,Gill_issues,UNHEALTHY,February
12,913.3,259.8,17.4,1640.1,10207.5,21137.2,530.3,46.3,5.62,12.7,702.6,72.95652174,Gill_issues,UNHEALTHY,March
5.3,38.5,252,3.2,2571.3,10987.3,18178.6,393,9.1,4.52,8.5,621.2,29.26870748,Gill_issues,UNHEALTHY,March
80.3,679.2,74.9,18.3,3323.1,9399.6,23052.8,545.4,24.8,7.48,9.3,577.2,59.76027397,Gill_issues,UNHEALTHY,March
10.6,1116.3,269.7,17.3,1478.85,10442.4,21383.8,523.4,32.6,8.08,9.4,735.3,65.24850895,Gill_issues,UNHEALTHY,March
9.7,1210.4,248.8,17.4,1182.3,5312.8,9568.2,370.9,27.4,4.12,17.9,847.7,68.27292111,Gill_issues,UNHEALTHY,March
12.7,613.7,257.2,14.3,2735.25,7530,14044,551,19.6,5.62,15.7,873.7,60.18382353,Gill_issues,UNHEALTHY,March
19.3,807.3,200.7,15.6,727.05,18343.5,54630.6,740,30.6,6.14,14.8,1143.5,52.66558966,Gill_issues,UNHEALTHY,March
272.6,222,24.4,11,3328.35,6955.555541,118412,130.8,18.9,6.82,13.8,575.5,33.91566265,Gill_issues,UNHEALTHY,March
12,586.4264706,261.7,15.9,831.15,3368.1,17499.4444,201.4208609,34.6,5.5,13.1,1039.5,66.39511202,Gill_issues,UNHEALTHY,March
10.2,1263.1,257.4,17.9,1190.1,991.2,1811.2,136.3,32.6,7.42,8.3,615.3,78.65470852,Gill_issues,UNHEALTHY,March
4.8,78,271.4,4,2329.5,7417.3,15144,676.5,14.3,6.72,8.3,497.3,35.91194969,Gill_issues,UNHEALTHY,March
16,1149.8,271,15.1,2743.05,10912.2,21971.8,611,27.4,5.94,15.3,1081.7,55.91766724,Gill_issues,UNHEALTHY,March
23.15,274.66,35.18,15.45,779.085,11372.5,82491.2,162.75,16.95,4.48,10.76,245.62,66.67893661,Gill_issues,UNHEALTHY,April
7.22,205.26,252.35,10.7,349.875,10691.4,14461.4,408.75,11.08,3.66,12.34,245.12,78.64748201,Gill_issues,UNHEALTHY,April
8.28,239.79,244.39,12.46,1255.11,14407.1,30297.6,406.35,13.04,4.24,11.76,473.83,52.61022364,Gill_issues,UNHEALTHY,April
27.19,238.04,-5.03,12.87,2103.135,11851.7,75720.4,152.25,14.34,3.72,12.91,231.99,41.6503856,Gill_issues,UNHEALTHY,April
5.52,362.56,273.29,13.66,2698.815,6853.6,13835.4,403.95,16.3,4.76,12.91,252.69,51.76470588,Gill_issues,UNHEALTHY,April
13.59,424.64,195.6,13.66,3029.175,4913.5,8866.4,409.95,20.86,5.4,12.05,320.6,48.79049034,Gill_issues,UNHEALTHY,April
33.14,514.97,-4.82,16.01,1060.02,12011.4,56811.6,280.05,31.44,3.5,16.52,281.46,53.7,Gill_issues,UNHEALTHY,April
11.05,661.81,264.91,15.91,3182.655,8399,12507.8,372.45,62.88,4.54,12.64,286.63,49.0601626,Gill_issues,UNHEALTHY,April
9.56,400.92,256.12,13.37,3221.67,9169.4,17742.4,374.55,55.82,4.48,14.91,361.07,41.8719346,Gill_issues,UNHEALTHY,April
5.5,648.1,72.5,14.6,1857.8,1703.52,2966.4,3.9,65,8.32,7.935244755,1524.1,86.91099476,Gill_issues,UNHEALTHY,July
1.3,681.6,81,15,2166.7,2743.2,4956.24,7.4,57.7,8.53,1.6,1330.6,98.29411765,Gill_issues,UNHEALTHY,July
9.952152778,848.2,61.5,15.5,1239.9,2342.88,4068.48,2.1,21.4,5.900787879,7.935244755,832.7993293,77.96296296,Gill_issues,UNHEALTHY,July
